sequence,Task1,Task2,Task3,Task4,Task5,Mean,Time_s
"(0, 4, 2, 1, 3)",99.33333333333333,95.33333333333333,95.16666666666667,96.66666666666667,97.16666666666667,96.73333333333333,137.08207821846008
"(0, 4, 1, 2, 3)",99.33333333333333,95.33333333333333,95.16666666666667,96.66666666666667,97.16666666666667,96.73333333333333,137.08207821846008
"(4, 0, 2, 1, 3)",99.33333333333333,95.33333333333333,95.16666666666667,96.66666666666667,97.16666666666667,96.73333333333333,137.08207821846008
"(4, 0, 1, 2, 3)",99.33333333333333,95.33333333333333,95.16666666666667,96.66666666666667,97.16666666666667,96.73333333333333,137.08207821846008
"(1, 4, 2, 0, 3)",95.83333333333333,93.16666666666667,96.16666666666667,98.66666666666667,96.16666666666667,96.00000000000001,145.131032705307
"(1, 4, 0, 2, 3)",95.83333333333333,93.16666666666667,96.16666666666667,98.66666666666667,96.16666666666667,96.00000000000001,145.131032705307
"(4, 1, 2, 0, 3)",95.83333333333333,93.16666666666667,96.16666666666667,98.66666666666667,96.16666666666667,96.00000000000001,145.131032705307
"(4, 1, 0, 2, 3)",95.83333333333333,93.16666666666667,96.16666666666667,98.66666666666667,96.16666666666667,96.00000000000001,145.131032705307
"(4, 3, 0, 2, 1)",76.16666666666667,86.66666666666667,93.5,77.33333333333333,73.83333333333333,81.5,138.7850947380066
"(4, 3, 2, 0, 1)",76.16666666666667,86.66666666666667,93.5,77.33333333333333,73.83333333333333,81.5,138.7850947380066
"(3, 4, 0, 2, 1)",76.16666666666667,86.66666666666667,93.5,77.33333333333333,73.83333333333333,81.5,138.7850947380066
"(3, 4, 2, 0, 1)",76.16666666666667,86.66666666666667,93.5,77.33333333333333,73.83333333333333,81.5,138.7850947380066
"(4, 3, 0, 1, 2)",95.0,96.33333333333333,92.0,98.0,88.33333333333333,93.93333333333332,141.06875777244568
"(4, 3, 1, 0, 2)",95.0,96.33333333333333,92.0,98.0,88.33333333333333,93.93333333333332,141.06875777244568
"(3, 4, 0, 1, 2)",95.0,96.33333333333333,92.0,98.0,88.33333333333333,93.93333333333332,141.06875777244568
"(3, 4, 1, 0, 2)",95.0,96.33333333333333,92.0,98.0,88.33333333333333,93.93333333333332,141.06875777244568
"(0, 1, 2, 3, 4)",98.83333333333333,96.5,83.66666666666667,97.33333333333333,90.5,93.36666666666666,144.25941824913025
"(0, 1, 3, 2, 4)",98.83333333333333,96.5,83.66666666666667,97.33333333333333,90.5,93.36666666666666,144.25941824913025
"(1, 0, 2, 3, 4)",98.83333333333333,96.5,83.66666666666667,97.33333333333333,90.5,93.36666666666666,144.25941824913025
"(1, 0, 3, 2, 4)",98.83333333333333,96.5,83.66666666666667,97.33333333333333,90.5,93.36666666666666,144.25941824913025
"(2, 1, 0, 3, 4)",95.16666666666667,96.16666666666667,90.83333333333333,97.16666666666667,93.66666666666667,94.60000000000001,132.68974494934082
"(2, 1, 3, 0, 4)",95.16666666666667,96.16666666666667,90.83333333333333,97.16666666666667,93.66666666666667,94.60000000000001,132.68974494934082
"(1, 2, 0, 3, 4)",95.16666666666667,96.16666666666667,90.83333333333333,97.16666666666667,93.66666666666667,94.60000000000001,132.68974494934082
"(1, 2, 3, 0, 4)",95.16666666666667,96.16666666666667,90.83333333333333,97.16666666666667,93.66666666666667,94.60000000000001,132.68974494934082
"(0, 3, 4, 1, 2)",97.16666666666667,98.0,91.66666666666667,93.83333333333333,94.0,94.93333333333334,137.49758005142212
"(0, 3, 1, 4, 2)",97.16666666666667,98.0,91.66666666666667,93.83333333333333,94.0,94.93333333333334,137.49758005142212
"(3, 0, 4, 1, 2)",97.16666666666667,98.0,91.66666666666667,93.83333333333333,94.0,94.93333333333334,137.49758005142212
"(3, 0, 1, 4, 2)",97.16666666666667,98.0,91.66666666666667,93.83333333333333,94.0,94.93333333333334,137.49758005142212
"(4, 2, 0, 1, 3)",95.33333333333333,97.66666666666667,98.0,95.0,86.5,94.5,144.75916695594788
"(4, 2, 1, 0, 3)",95.33333333333333,97.66666666666667,98.0,95.0,86.5,94.5,144.75916695594788
"(2, 4, 0, 1, 3)",95.33333333333333,97.66666666666667,98.0,95.0,86.5,94.5,144.75916695594788
"(2, 4, 1, 0, 3)",95.33333333333333,97.66666666666667,98.0,95.0,86.5,94.5,144.75916695594788
"(3, 0, 2, 1, 4)",96.83333333333333,99.66666666666667,95.0,97.83333333333333,92.5,96.36666666666666,135.70795559883118
"(3, 0, 1, 2, 4)",96.83333333333333,99.66666666666667,95.0,97.83333333333333,92.5,96.36666666666666,135.70795559883118
"(0, 3, 2, 1, 4)",96.83333333333333,99.66666666666667,95.0,97.83333333333333,92.5,96.36666666666666,135.70795559883118
"(0, 3, 1, 2, 4)",96.83333333333333,99.66666666666667,95.0,97.83333333333333,92.5,96.36666666666666,135.70795559883118
"(3, 2, 1, 4, 0)",95.5,94.83333333333333,97.0,90.83333333333333,75.16666666666667,90.66666666666666,134.43702602386475
"(3, 2, 4, 1, 0)",95.5,94.83333333333333,97.0,90.83333333333333,75.16666666666667,90.66666666666666,134.43702602386475
"(2, 3, 1, 4, 0)",95.5,94.83333333333333,97.0,90.83333333333333,75.16666666666667,90.66666666666666,134.43702602386475
"(2, 3, 4, 1, 0)",95.5,94.83333333333333,97.0,90.83333333333333,75.16666666666667,90.66666666666666,134.43702602386475
