sequence,Task1,Task2,Task3,Task4,Task5,Mean,Time_s
"(3, 0, 1, 4, 2)",92.83333333333333,95.33333333333333,95.83333333333333,96.83333333333333,95.16666666666667,95.2,166.31627011299133
"(4, 2, 0, 1, 3)",95.5,94.66666666666667,99.0,97.33333333333333,97.66666666666667,96.83333333333334,163.41493463516235
"(4, 2, 1, 0, 3)",95.5,94.66666666666667,99.0,97.33333333333333,97.66666666666667,96.83333333333334,163.41493463516235
"(2, 4, 0, 1, 3)",95.5,94.66666666666667,99.0,97.33333333333333,97.66666666666667,96.83333333333334,163.41493463516235
"(2, 4, 1, 0, 3)",95.5,94.66666666666667,99.0,97.33333333333333,97.66666666666667,96.83333333333334,163.41493463516235
"(3, 0, 2, 1, 4)",98.0,98.83333333333333,92.66666666666667,97.5,91.66666666666667,95.73333333333333,161.70390629768372
"(3, 0, 1, 2, 4)",98.0,98.83333333333333,92.66666666666667,97.5,91.66666666666667,95.73333333333333,161.70390629768372
"(0, 3, 2, 1, 4)",98.0,98.83333333333333,92.66666666666667,97.5,91.66666666666667,95.73333333333333,161.70390629768372
"(0, 3, 1, 2, 4)",98.0,98.83333333333333,92.66666666666667,97.5,91.66666666666667,95.73333333333333,161.70390629768372
"(3, 2, 1, 4, 0)",96.16666666666667,97.66666666666667,97.0,89.5,97.5,95.56666666666668,163.0703296661377
"(3, 2, 4, 1, 0)",96.16666666666667,97.66666666666667,97.0,89.5,97.5,95.56666666666668,163.0703296661377
"(2, 3, 1, 4, 0)",96.16666666666667,97.66666666666667,97.0,89.5,97.5,95.56666666666668,163.0703296661377
"(2, 3, 4, 1, 0)",96.16666666666667,97.66666666666667,97.0,89.5,97.5,95.56666666666668,163.0703296661377
"(0, 1, 4, 3, 2)",98.83333333333333,97.66666666666667,93.66666666666667,97.0,96.16666666666667,96.66666666666667,159.13821697235107
"(0, 1, 3, 4, 2)",98.83333333333333,97.66666666666667,93.66666666666667,97.0,96.16666666666667,96.66666666666667,159.13821697235107
"(1, 0, 4, 3, 2)",98.83333333333333,97.66666666666667,93.66666666666667,97.0,96.16666666666667,96.66666666666667,159.13821697235107
"(1, 0, 3, 4, 2)",98.83333333333333,97.66666666666667,93.66666666666667,97.0,96.16666666666667,96.66666666666667,159.13821697235107
"(2, 0, 3, 1, 4)",96.0,99.33333333333333,97.83333333333333,97.16666666666667,95.16666666666667,97.1,162.52109479904175
"(2, 0, 1, 3, 4)",96.0,99.33333333333333,97.83333333333333,97.16666666666667,95.16666666666667,97.1,162.52109479904175
"(0, 2, 3, 1, 4)",96.0,99.33333333333333,97.83333333333333,97.16666666666667,95.16666666666667,97.1,162.52109479904175
"(0, 2, 1, 3, 4)",96.0,99.33333333333333,97.83333333333333,97.16666666666667,95.16666666666667,97.1,162.52109479904175
"(3, 4, 2, 1, 0)",97.83333333333333,96.0,91.33333333333333,95.66666666666667,99.16666666666667,96.0,159.40086364746094
"(3, 4, 1, 2, 0)",97.83333333333333,96.0,91.33333333333333,95.66666666666667,99.16666666666667,96.0,159.40086364746094
"(4, 3, 2, 1, 0)",97.83333333333333,96.0,91.33333333333333,95.66666666666667,99.16666666666667,96.0,159.40086364746094
"(4, 3, 1, 2, 0)",97.83333333333333,96.0,91.33333333333333,95.66666666666667,99.16666666666667,96.0,159.40086364746094
"(1, 4, 2, 3, 0)",98.5,96.33333333333333,95.83333333333333,98.16666666666667,99.0,97.56666666666666,159.35588550567627
"(1, 4, 3, 2, 0)",98.5,96.33333333333333,95.83333333333333,98.16666666666667,99.0,97.56666666666666,159.35588550567627
"(4, 1, 2, 3, 0)",98.5,96.33333333333333,95.83333333333333,98.16666666666667,99.0,97.56666666666666,159.35588550567627
"(4, 1, 3, 2, 0)",98.5,96.33333333333333,95.83333333333333,98.16666666666667,99.0,97.56666666666666,159.35588550567627
"(4, 0, 2, 3, 1)",93.66666666666667,99.5,87.16666666666667,94.83333333333333,94.5,93.93333333333334,163.85719513893127
"(4, 0, 3, 2, 1)",93.66666666666667,99.5,87.16666666666667,94.83333333333333,94.5,93.93333333333334,163.85719513893127
"(0, 4, 2, 3, 1)",93.66666666666667,99.5,87.16666666666667,94.83333333333333,94.5,93.93333333333334,163.85719513893127
"(0, 4, 3, 2, 1)",93.66666666666667,99.5,87.16666666666667,94.83333333333333,94.5,93.93333333333334,163.85719513893127
